1484996340143,-14.2215590,-1.6256629,-1.9512744
1484996340607,-6.8857240,-1.3862427,1.5897499
1484996340645,-9.0165630,-1.4269443,1.5586253
1484996340671,-11.5927250,-1.4748282,1.7980455
1484996340686,-13.0914950,-1.6065093,1.7429788
1484996340688,-13.0914950,-1.6065093,1.7429788
1484996340693,-13.4314720,-1.6639702,1.5658079
1484996340694,-13.4314720,-1.6639702,1.5658079
1484996340701,-13.8384860,-1.7860745,1.3239936
1484996340702,-13.8384860,-1.7860745,1.3239936
1484996340706,-13.8121500,-1.8315643,1.2306197
1484996340710,-13.6325850,-1.8650831,1.0797850
1484996340712,-13.6325850,-1.8650831,1.0797850
1484996340713,-13.6325850,-1.8650831,1.0797850
1484996340751,-12.2319765,-1.4676456,-0.2082956
1484996340761,-12.9430540,-1.2593501,-0.1771709
1484996340768,-13.2351465,-1.2234371,-0.1460463
1484996340777,-13.5224510,-1.3287820,0.0263362
1484996340789,-13.5655470,-1.7262194,0.9145851
1484996374734,2.5354595,7.3813240,8.4970220
1484996374738,2.8562827,7.5249760,8.4132250
1484996374742,3.2369606,7.5656770,8.3844950
1484996374745,3.2369606,7.5656770,8.3844950
1484996374750,3.6415808,7.5321584,8.4539260
1484996374764,4.7213660,6.9048777,9.1123310
1484996374768,4.7213660,6.9048777,9.1123310
1484996374770,4.7213660,6.9048777,9.1123310
1484996374774,4.8674120,6.7684083,9.3062620
1484996374777,5.0110640,6.6367273,9.4834330
1484996374779,5.0110640,6.6367273,9.4834330
1484996374783,5.1810527,6.4906807,9.7491890
1484996374785,5.1810527,6.4906807,9.7491890
1484996374789,5.3151280,6.3518170,9.9215720
1484996374886,3.5817258,4.2042184,11.3461220
1484996374889,3.5817258,4.2042184,11.3461220
1484996374896,1.4748282,3.7900212,10.2256360
1484996374917,1.4748282,3.7900212,10.2256360
1484996374918,1.4748282,3.7900212,10.2256360
1484996374923,1.4173675,3.5625722,10.0843770
1484996374927,1.4748282,3.5482068,9.9910040
1484996374928,1.4748282,3.5482068,9.9910040
1484996374932,1.6089035,3.5553896,10.0245230
1484996374933,1.6089035,3.5553896,10.0245230
1484996374936,1.7741034,3.5194764,10.0508585
1484996374937,1.7741034,3.5194764,10.0508585
1484996374939,1.7741034,3.5194764,10.0508585
1484996374942,1.9297266,3.3997664,10.0221280
1484996374945,2.1547816,3.1938650,9.9455140
1484996375146,2.1499932,2.0638018,4.8410760
1484996375150,2.3080103,2.2050598,4.8554410
1484996375153,2.4301147,2.3654714,4.7907977
1484996375155,2.4301147,2.3654714,4.7907977
1484996375165,2.5163060,2.6360161,4.7429137
1484996375167,2.5163060,2.6360161,4.7429137
1484996375170,2.4827871,2.7246015,4.7788267
1484996375174,2.4372973,2.7365725,4.6854530
1484996375177,2.3726540,2.7317840,4.5753193
1484996375179,2.3726540,2.7317840,4.5753193
1484996375181,2.3726540,2.7317840,4.5753193
1484996375185,2.3319526,2.7078420,4.4819455
1484996375186,2.3319526,2.7078420,4.4819455
1484996375193,2.2840683,2.5570073,4.3287168
1484996375194,2.2840683,2.5570073,4.3287168
1484996375197,2.2242134,2.3678656,4.2161894
1484996375199,2.2242134,2.3678656,4.2161894
1484996375200,2.2242134,2.3678656,4.2161894
