1484901179836;-4.7979803;-7.728483;1.3623008
1484901179839;-4.853047;-7.728483;1.9273324
1484901179840;-4.853047;-7.728483;1.9273324
1484901179844;-5.00867;-7.651869;2.396596
1484901179845;-5.00867;-7.651869;2.396596
1484901179847;-4.3287168;-7.3525934;2.6144683
1484901179849;-4.3287168;-7.3525934;2.6144683
1484901179850;-4.3287168;-7.3525934;2.6144683
1484901179853;-3.632004;-7.03177;3.1387985
1484901179854;-3.632004;-7.03177;3.1387985
1484901179855;-3.632004;-7.03177;3.1387985
1484901179858;-3.3973722;-7.189788;3.4332852
1484901179859;-3.3973722;-7.189788;3.4332852
1484901179861;-3.3973722;-7.189788;3.4332852
1484901179863;-3.1651347;-7.941567;3.6750996
1484901179865;-3.1651347;-7.941567;3.6750996
1484901179867;-2.789245;-8.860941;3.8259344
1484901179868;-2.789245;-8.860941;3.8259344
1484901179870;-2.789245;-8.860941;3.8259344
1484901179872;-2.3582888;-9.593566;3.9576154
1484901179874;-2.3582888;-9.593566;3.9576154
1484901179875;-2.3582888;-9.593566;3.9576154
1484901179878;-2.042254;-10.079589;4.0677485
1484901179879;-2.042254;-10.079589;4.0677485
1484901179881;-2.042254;-10.079589;4.0677485
1484901179883;-2.2816741;-10.307038;3.8953662
1484901179885;-2.2816741;-10.307038;3.8953662
1484901179887;-2.930503;-10.632649;3.3925838
1484901179888;-2.930503;-10.632649;3.3925838
1484901179890;-2.930503;-10.632649;3.3925838
1484901179919;-1.9656396;-11.678916;0.81163436
1484901179922;-1.9656396;-11.678916;0.81163436
1484901179923;-1.9656396;-11.678916;0.81163436
1484901179925;-1.9656396;-11.678916;0.81163436
1484901179928;-1.8028339;-11.633426;0.8595184
1484901179930;-1.8028339;-11.633426;0.8595184
1484901179933;-1.7908629;-11.575965;0.36631286
1484901179934;-1.7908629;-11.575965;0.36631286
1484901179937;-1.8914193;-11.532869;-0.34715924
1484901179938;-1.8914193;-11.532869;-0.34715924
1484901179939;-1.8914193;-11.532869;-0.34715924
1484901179943;-1.8148049;-11.262324;-0.81642276
1484901179945;-1.8148049;-11.262324;-0.81642276
1484901179948;-1.6472107;-10.709264;-1.1971009
1484901179949;-1.6472107;-10.709264;-1.1971009
1484901179952;-1.4652514;-10.146626;-1.99437
1484901179953;-1.4652514;-10.146626;-1.99437
1484901179954;-1.4652514;-10.146626;-1.99437
1484901179957;-1.1755531;-9.758766;-2.6599581
1484901179959;-1.1755531;-9.758766;-2.6599581
1484901179961;-0.8379706;-9.485827;-3.2321723
1484901179963;-0.8379706;-9.485827;-3.2321723
1484901179964;-0.8379706;-9.485827;-3.2321723
1484901179966;-0.8379706;-9.485827;-3.2321723
1484901179968;-0.4429273;-9.196129;-3.5242648
1484901179969;-0.4429273;-9.196129;-3.5242648
1484901179972;-0.1316811;-8.947132;-3.6583402
1484901179974;-0.1316811;-8.947132;-3.6583402
1484901179976;-0.12449849;-8.89446;-4.0916905
1484901179977;-0.12449849;-8.89446;-4.0916905
1484901179979;-0.12449849;-8.89446;-4.0916905
1484901179981;-0.15801731;-8.825027;-4.19943
1484901179983;-0.15801731;-8.825027;-4.19943
1484901179984;-0.15801731;-8.825027;-4.19943
1484901179986;-0.17238252;-8.75799;-4.3861775
1484901179988;-0.17238252;-8.75799;-4.3861775
1484901179989;-0.17238252;-8.75799;-4.3861775
1484901179992;-0.34237084;-8.556877;-4.441244
1484901179993;-0.34237084;-8.556877;-4.441244
1484901179996;-0.5267244;-8.221688;-4.608838
1484901179997;-0.5267244;-8.221688;-4.608838
1484901179998;-0.5267244;-8.221688;-4.608838
1484901180071;-2.1499932;-8.643068;-0.62488663
1484901180080;-2.9903579;-10.524911;0.23702596
1484901180082;-2.9903579;-10.524911;0.23702596
1484901180083;-2.9903579;-10.524911;0.23702596
1484901180086;-3.3327289;-11.101913;0.557849
1484901180087;-3.3327289;-11.101913;0.557849
1484901180089;-3.3327289;-11.101913;0.557849
1484901180091;-3.6846764;-11.461043;0.8331822
1484901180093;-3.6846764;-11.461043;0.8331822
1484901180095;-4.074931;-11.583148;0.93373865
1484901180097;-4.074931;-11.583148;0.93373865
1484901180098;-4.074931;-11.583148;0.93373865
1484901180101;-4.414908;-11.508927;0.8834604
1484901180102;-4.414908;-11.508927;0.8834604
1484901180104;-4.6902413;-11.161768;0.7302315
1484901180106;-4.6902413;-11.161768;0.7302315
1484901180108;-4.6902413;-11.161768;0.7302315
1484901180109;-4.6902413;-11.161768;0.7302315
1484901180112;-5.0158525;-10.8624935;0.37828386
1484901180115;-5.267244;-10.488997;-0.10295067
1484901180116;-5.267244;-10.488997;-0.10295067
1484901180117;-5.267244;-10.488997;-0.10295067
1484901180120;-5.530606;-10.364499;-0.5386954
1484901180121;-5.530606;-10.364499;-0.5386954
1484901180124;-5.717354;-10.309433;-0.9744401
1484901180125;-5.717354;-10.309433;-0.9744401
1484901180127;-5.717354;-10.309433;-0.9744401
1484901180128;-5.717354;-10.309433;-0.9744401
1484901180131;-5.839458;-10.25676;-1.2593501
1484901180133;-5.839458;-10.25676;-1.3934253
1484901180135;-6.054936;-10.2735195;-1.3934253
1484901180137;-6.054936;-10.2735195;-1.3934253
1484901180139;-6.179435;-10.06283;-1.4939818
1484901180141;-6.179435;-10.06283;-1.4939818
1484901180142;-6.179435;-10.06283;-1.4939818
1484901180145;-6.385336;-9.890448;-1.5442601
1484901180147;-6.385336;-9.890448;-1.5442601
1484901180163;-6.555324;-9.610326;-1.6519991
1484901180166;-6.9479733;-7.85777;-2.1499932
1484901180185;-7.3406224;-6.8330517;-2.4372973
1484901180187;-7.3406224;-6.8330517;-2.4372973
1484901180190;-7.6015906;-6.6056023;-2.5067291
1484901180192;-7.6015906;-6.6056023;-2.5067291
1484901180194;-7.953538;-6.3542113;-2.5929205
1484901180196;-7.953538;-6.3542113;-2.5929205
1484901180197;-7.953538;-6.145916;-2.6240451
1484901180200;-8.319851;-6.145916;-2.6240451
1484901180201;-8.319851;-6.145916;-2.6240451
1484901180204;-8.683769;-5.9783216;-2.6671407
1484901180206;-8.683769;-5.9783216;-2.6671407
1484901180209;-8.987833;-5.884948;-2.777274
1484901180211;-8.987833;-5.884948;-2.777274
1484901180212;-8.987833;-5.884948;-2.777274
1484901180215;-9.131485;-5.889736;-2.8107927
1484901180216;-9.131485;-5.889736;-2.8107927
1484901180219;-9.150639;-5.8801594;-2.767697
1484901180220;-9.150639;-5.8801594;-2.767697
1484901180223;-9.14585;-5.9064956;-2.669535
1484901180225;-9.14585;-5.9064956;-2.669535
1484901180226;-9.14585;-5.9064956;-2.669535
1484901180229;-9.062054;-6.069301;-2.6120741
1484901180230;-9.062054;-6.069301;-2.6120741
1484901180231;-9.062054;-6.069301;-2.6120741
1484901180234;-8.884883;-6.3566055;-2.7006595
1484901180235;-8.884883;-6.3566055;-2.7006595
1484901180238;-8.623915;-6.7348895;-2.6312277
1484901180239;-8.623915;-6.7348895;-2.6312277
1484901180246;-8.350976;-6.9168487;-2.542642
1484901180248;-8.090008;-6.8809357;-2.707842
1484901180255;-7.795521;-6.8450227;-3.071761
1484901180258;-7.5704656;-7.026982;-3.6296098
1484901180263;-7.4866686;-7.192182;-4.0773253
1484901180269;-7.431602;-7.357382;-4.572925
1484901180275;-7.326257;-7.465121;-4.8841715
1484901180278;-7.098808;-7.36217;-4.805163
1484901180283;-6.5337763;-6.873753;-4.6279917
1484901180289;-5.8634;-6.4020953;-4.3766007
1484901180295;-5.2026005;-6.0884547;-3.727772
1484901180298;-4.55856;-5.793968;-3.1747115
1484901180304;-4.084508;-6.0716953;-3.1794999
1484901180309;-3.6870706;-6.9000893;-3.0621839
1484901180315;-3.2393548;-7.9104424;-3.0142999
1484901180318;-2.858677;-8.916007;-3.1411927
1484901180324;-2.6120741;-9.346964;-2.908955
1484901180329;-2.432509;-9.861717;-2.8395233
1484901180333;-2.2577322;-10.43872;-2.89459
1484901180339;-2.1906946;-11.21444;-3.4237084
1484901180342;-2.0709844;-11.865664;-3.4811692
1484901180349;-1.8195933;-11.915942;-2.9879637
1484901180352;-1.5897499;-11.451467;-2.6839
1484901180358;-1.5897499;-10.692505;-2.7509377
1484901180362;-1.7118542;-9.821015;-2.9640217
1484901180369;-1.7621324;-8.916007;-3.5936968
1484901180372;-1.6352397;-7.9942393;-4.390966
1484901180378;-1.3934253;-7.062895;-4.9823337
1484901180381;-1.2114661;-6.2392898;-5.4180784
1484901180388;-1.0151415;-5.470751;-5.865794
1484901180392;-0.8714894;-4.9057193;-6.133945
1484901180398;-0.90021986;-4.699818;-6.2368956
1484901180401;-1.0414777;-4.8267107;-6.3566055
1484901180408;-1.2138603;-5.12838;-6.3087215
1484901180412;-1.2473791;-5.4324436;-6.126762
1484901180418;-1.3024458;-5.6886234;-5.935226
1484901180421;-1.3958195;-5.8634;-5.829881
1484901180428;-1.6184803;-6.0764837;-5.8226986
1484901180432;-1.8555063;-6.105214;-5.7508726
1484901180437;-2.0159178;-5.961562;-5.7389016
1484901180441;-2.2266076;-5.925649;-5.801151
1484901180448;-2.4420857;-5.932832;-5.899313
1484901180452;-2.6791117;-5.93762;-5.995081
1484901180456;-2.8443117;-5.889736;-6.0597243
1484901180462;-2.918532;-5.841852;-6.0525417
1484901180467;-3.1292217;-5.875371;-6.1746464
1484901180471;-3.3662477;-5.8681884;-6.4308257
1484901180517;-4.2042184;-7.297527;-6.991069
1484901180518;-4.2042184;-7.297527;-6.991069
1484901180521;-4.1922474;-7.57286;-6.754043
1484901180523;-4.1922474;-7.57286;-6.754043
1484901180525;-4.132392;-7.8649526;-6.55293
1484901180527;-4.132392;-7.8649526;-6.55293
1484901180528;-4.132392;-7.8649526;-6.55293
1484901180530;-4.060566;-8.185776;-6.4284315
1484901180532;-4.060566;-8.185776;-6.4284315
1484901180534;-4.1132383;-8.403648;-6.385336
1484901180536;-4.1132383;-8.403648;-6.385336
1484901180537;-4.1132383;-8.403648;-6.385336
1484901180540;-4.237737;-8.532935;-6.5457473
1484901180541;-4.237737;-8.532935;-6.5457473
1484901180543;-4.237737;-8.532935;-6.5457473
1484901180545;-4.4915223;-8.53054;-6.849811
1484901180553;-4.8745947;-8.4826565;-7.1993647
1484901180555;-5.2624555;-8.451532;-7.517793
1484901180561;-5.6551046;-8.51857;-8.018182
1484901180566;-6.0621185;-8.571242;-8.494628
1484901180571;-6.4380083;-8.698134;-8.918402
1484901180574;-6.7947445;-8.836999;-9.258378
1484901180581;-7.074866;-8.966286;-9.409213
1484901180584;-7.4986396;-9.210494;-9.284714
1484901180592;-7.8888946;-9.660604;-8.772355
1484901180595;-7.4723034;-9.873688;-7.893683
1484901180601;-6.6774287;-9.82341;-7.067683
1484901180604;-6.232107;-9.504981;-6.43322
1484901180612;-6.337452;-9.01417;-6.0597243
1484901180615;-6.825869;-8.406042;-5.8466406
1484901180620;-8.695741;-7.699753;-4.3598413
1484901180623;-9.653421;-7.491457;-5.650316
1484901180632;-8.350976;-7.3406224;-7.017405
1484901180634;-6.0525417;-6.7947445;-6.8785415
1484901180640;-5.671864;-6.435614;-5.884948
1484901180645;-5.887342;-6.7564373;-6.3901243
1484901180652;-6.6367273;-6.9886746;-6.4643445
1484901180654;-6.811504;-6.9168487;-6.2967505
1484901180659;-6.9719152;-6.8306575;-5.8226986
1484901180665;-6.9503675;-6.849811;-5.813122
1484901180670;-6.6103907;-6.825869;-5.932832
1484901180673;-6.1411276;-6.655881;-5.9639564
1484901180680;-5.8203044;-6.445191;-5.9041014
1484901180683;-5.556942;-6.3446345;-6.0740895
1484901180691;-5.363012;-6.2991447;-6.2704144
1484901180694;-5.0254292;-6.3063273;-6.191406
1484901180700;-4.6040497;-6.375759;-6.2249246
1484901180703;-4.1922474;-6.481104;-5.896919
1484901180711;-3.6032736;-6.493075;-5.614403
1484901180713;-3.0238767;-6.543353;-5.566519
1484901180719;-2.5378537;-6.5026517;-5.4085016
1484901180723;-2.078167;-6.2943563;-5.2265425
1484901180730;-1.6424223;-5.9280434;-5.080496
1484901180733;-1.3192052;-5.092467;-4.9200845
1484901180739;-0.93852705;-5.0661306;-4.853047
1484901180742;-0.4261679;-5.183447;-4.9919105
1484901180750;0.090979666;-5.2121773;-4.939238
1484901180753;0.3854665;-5.2409077;-4.584896
1484901180759;0.3878607;-5.2241483;-4.1252093
1484901180762;0.24420857;-5.17387;-3.881001
1484901180770;0.15322891;-5.092467;-3.7181952
1484901180773;0.088585466;-4.9775453;-3.7062242
1484901180778;0.17956513;-4.8722005;-3.7612908
1484901180782;0.39504328;-4.654328;-3.715801
1484901180790;0.7757214;-4.486734;-3.857059
1484901180793;1.1947067;-4.4460325;-3.9911342
1484901180802;1.115698;-4.9176903;-4.024653
1484901180804;1.115698;-4.9176903;-4.024653
1484901180809;0.6344634;-5.0996494;-4.1156325
1484901180812;0.23702596;-5.0637364;-4.4795513
1484901180819;0.062249243;-4.951209;-4.9320555
1484901180821;-0.20590134;-4.733337;-5.0900726
1484901180829;-3.0765493;-4.0198646;-6.131551
1484901180832;-4.7070007;-4.1946416;-6.421249
1484901180838;-4.525041;-5.245696;-5.590461
1484901180841;-2.6120741;-5.233725;-5.710171
1484901180849;0.47884035;-5.1810527;-5.130774
1484901180852;2.384625;-5.571307;-4.5441947
1484901180858;2.348712;-6.0716953;-5.329493
1484901180861;0.80205756;-6.1890116;-6.6870055
1484901180869;-0.06943185;-5.616797;-7.45315
1484901180872;-0.5626374;-4.879383;-7.7572136
1484901180877;-1.3551182;-4.699818;-7.9726915
1484901180881;-2.303222;-5.1906295;-7.5561004
1484901180889;-2.695871;-6.136339;-6.871359
1484901180891;-2.243367;-7.1730285;-6.3542113
1484901180897;-1.2808979;-7.867347;-6.5696893
1484901180901;-0.8619126;-7.943961;-6.2512608
1484901180908;-1.1085154;-7.687782;-5.959168
1484901180911;-1.745373;-7.505822;-5.770026
1484901180917;-2.0853498;-7.323863;-5.7748146
1484901180922;-3.5003228;-7.2065473;-4.2544966
1484901180927;-0.61530983;-7.019799;-2.2337902
1484901180930;1.3024458;-7.2352777;-6.445191
1484901180937;2.5139117;-8.590396;-5.9304376
1484901180940;0.6631939;-9.82341;-5.60722
1484901180948;-3.9336734;-9.387665;-8.00621
1484901180951;-7.2687964;-7.690176;-8.154651
1484901180956;-7.264008;-6.325481;-6.4547677
1484901180961;-5.6335564;-6.265626;-6.0381765
1484901180967;-3.6128504;-7.1490865;-6.801927
1484901180972;-2.4013844;-8.042124;-7.5944076
1484901180974;-2.6767175;-8.5473;-8.063671
1484901180982;-3.9839516;-8.686164;-8.317456
1484901180987;-5.233725;-8.422802;-8.614338
1484901180989;-5.8346696;-7.943961;-8.992621
1484901180996;-5.78918;-7.467515;-9.358934
1484901181001;-5.506664;-7.216124;-9.598354
1484901181006;-5.341464;-7.2927384;-9.718064
1484901181009;-5.233725;-7.5225816;-9.77792
1484901181016;-5.3103395;-7.807492;-9.7563715
1484901181021;-5.530606;-8.003817;-9.890448
1484901181027;-5.8466406;-8.123527;-10.096349
1484901181030;-6.191406;-8.109161;-10.275913
1484901181036;-6.4763155;-7.989451;-10.2974615
1484901181041;-6.76362;-7.860164;-10.290278
1484901181047;-7.019799;-7.6829934;-10.19451
1484901181049;-7.192182;-7.477092;-9.9790325
1484901181055;-7.311892;-7.2209125;-9.698911
1484901181060;-7.3549876;-6.8426285;-9.500193
1484901181066;-7.395689;-6.3901243;-9.255983
1484901181069;-7.4387846;-5.8681884;-9.062054
1484901181075;-7.465121;-5.207389;-9.033323
1484901181080;-7.4387846;-4.5753193;-9.004593
1484901181086;-7.395689;-4.0533834;-9.002198
1484901181089;-7.2711906;-3.751714;-8.971074
1484901181095;-7.1227503;-3.6008794;-8.918402
1484901181100;-7.062895;-3.6655228;-8.848969
1484901181105;-6.967127;-3.9121256;-8.74123
1484901181110;-6.7564373;-4.232949;-8.566454
1484901181113;-6.55293;-4.4244847;-8.420407
1484901181120;-6.4523735;-4.4484267;-8.39886
1484901181125;-6.4427967;-4.2784386;-8.47308
1484901181128;-6.4404025;-3.9959226;-8.42759
1484901181133;-6.540959;-3.7301662;-8.331821
1484901181140;-6.655881;-3.5122938;-8.257602
1484901181145;-6.6391215;-3.289633;-8.192958
1484901181148;-6.543353;-3.1268275;-8.12592
1484901181153;-6.399701;-3.1435869;-8.099585
1484901181160;-6.136339;-3.2273839;-8.00621
1484901181165;-5.849035;-3.3183637;-7.943961
1484901181168;-5.602432;-3.2800562;-7.93199
1484901181173;-5.547365;-3.311181;-7.771579
1484901181179;-5.4803276;-3.5913026;-7.603985
1484901181185;-5.245696;-3.821146;-7.3549876
1484901181188;-4.8985367;-3.8642416;-7.07726
1484901181194;-4.661511;-3.7421372;-6.5026517
1484901181199;-4.7309427;-3.9193082;-6.10282
1484901181205;-5.00867;-3.964798;-5.434838
1484901181207;-5.094861;-3.8163576;-4.8147397
1484901181214;-4.685453;-3.8522706;-4.654328
1484901181219;-3.4284968;-3.940856;-4.51307
1484901181223;-3.0885203;-4.010288;-4.201824
1484901181229;-3.1962593;-3.86903;-4.381389
1484901181232;-3.2848446;-3.6415808;-4.817134
1484901181239;-3.1124623;-3.490746;-5.1116204
1484901181242;-2.9855695;-3.5434184;-4.618415
1484901181248;-2.743755;-3.845088;-4.225766
1484901181252;-2.4756045;-4.4005427;-3.7900212
1484901181259;-1.8722657;-5.197812;-3.3662477
1484901181262;-1.5873557;-5.896919;-3.157952
1484901181268;-1.6041151;-6.2871737;-2.6168625
1484901181271;-1.6280571;-6.26802;-2.2290018
1484901181277;-1.697489;-6.0621185;-1.8914193
1484901181284;-1.5514427;-5.8681884;-1.9033904
1484901181287;-1.6879122;-5.7269306;-2.006341
1484901181293;-1.4939818;-5.734113;-1.8291701
1484901181298;-1.2880806;-5.777209;-1.7310078
1484901181302;-1.3120226;-5.753267;-1.3814543
1484901181307;-1.3551182;-5.566519;-1.1252748
1484901181312;-1.5634137;-5.3223104;-0.9911995
1484901181317;-1.9177556;-5.197812;-0.8882488
1484901181324;-2.384625;-5.291186;-1.2378023
1484901181326;-2.930503;-5.473145;-1.4748282
1484901181332;-3.4476504;-5.6431336;-1.70946
1484901181337;-3.845088;-5.74369;-2.1571758
1484901181342;-4.249708;-5.8681884;-2.6503813
1484901181346;-4.6016555;-5.9280434;-3.1196449
1484901181352;-4.8841715;-5.896919;-3.3183637
1484901181357;-5.530606;-6.2105594;-3.3925838
1484901181361;-6.1650696;-6.955156;-3.5075054
1484901181366;-6.2584434;-7.955932;-3.5553896
1484901181371;-6.0956373;-9.009381;-3.6846764
1484901181376;-5.899313;-9.794679;-3.5984852
1484901181383;-5.9280434;-10.462662;-3.6727054
1484901181385;-5.9280434;-10.462662;-3.6727054
1484901181392;-6.184223;-10.94629;-3.9360676
1484901181395;-6.2847795;-11.377247;-4.2305546
1484901181403;-6.0405707;-11.674128;-4.1060557
1484901181406;-5.877765;-12.100295;-4.333505
1484901181412;-5.877765;-12.418724;-4.6255975
1484901181417;-6.007052;-12.322956;-4.8386817
1484901181422;-6.196194;-12.10269;-5.161899
1484901181425;-5.997475;-11.705252;-5.5162406
1484901181432;-5.509058;-11.599907;-5.3127337
1484901181435;-5.463568;-11.36767;-5.085284
1484901181443;-5.566519;-11.051635;-5.437232
1484901181446;-5.8634;-9.737218;-6.1626754
1484901181450;-5.8634;-9.737218;-6.1626754
1484901181455;-5.9902925;-9.184157;-6.3302693
1484901181463;-6.2632318;-8.978256;-6.2871737
1484901181465;-6.5505357;-9.160215;-6.244078
1484901181470;-6.646304;-9.583989;-6.634333
1484901181475;-6.26802;-10.077195;-7.776367
1484901181482;-5.0661306;-10.15381;-9.646238
1484901181485;-4.630386;-9.68694;-9.562442
1484901181491;-5.7508726;-9.14585;-8.628703
1484901181494;-7.3789296;-9.176975;-7.503428
1484901181502;-9.504981;-10.240001;-7.101202
1484901181505;-10.948685;-11.092337;-6.6295447
1484901181510;-10.572795;-10.599131;-5.6790466
1484901181515;-8.808268;-9.916783;-5.3342814
1484901181520;-7.371747;-10.113108;-5.4539914
1484901181523;-6.799533;-10.840945;-5.0014873
1484901181531;-6.9886746;-11.317391;-3.4213142
1484901181534;-7.821857;-11.312603;-1.4030021
1484901181541;-8.468291;-11.267113;0.81402856
1484901181544;-8.185776;-10.395624;1.970428
1484901181550;-8.693346;-9.112331;3.5793316
1484901181555;-8.640674;-8.341399;3.6272156
1484901181560;-7.78355;-8.367735;3.2704794
1484901181563;-6.493075;-8.959103;2.992752
1484901181570;-6.0262055;-9.270349;3.0190883
1484901181573;-6.1123967;-9.138668;2.7150247
1484901181581;-6.4260373;-8.865729;2.4588451
1484901181584;-6.5457473;-8.520964;2.3582888
1484901181590;-6.2225304;-8.255207;2.5306711
1484901181593;-5.499481;-8.058883;2.5761611
1484901181601;-4.596867;-7.836222;2.4732103
1484901181604;-3.9264908;-7.644686;2.597709
1484901181609;-3.4859576;-7.48188;2.7605145
1484901181612;-3.3925838;-7.5465236;2.7126305
1484901181620;-3.691859;-7.8769236;2.7222073
1484901181623;-3.8762126;-8.207323;2.7030537
1484901181629;-3.8187518;-8.516175;2.9257145
1484901181632;-3.6008794;-8.779537;2.9712043
1484901181640;-3.5649664;-9.02614;3.1316159
1484901181643;-3.4835634;-9.339781;3.3734303
1484901181649;-3.4045548;-9.703699;3.5290532
1484901181652;-3.3183637;-9.964667;3.5913026
1484901181660;-3.2992098;-10.019734;3.6655228
1484901181663;-3.3542767;-9.878476;3.667917
1484901181669;-3.323152;-9.679757;3.5553896
1484901181672;-3.1962593;-9.435549;3.4763808
1484901181680;-3.1124623;-9.121908;3.4332852
1484901181683;-2.9257145;-8.791509;3.5482068
1484901181688;-2.8179753;-8.535329;3.2728736
1484901181692;-2.7820623;-8.329428;3.205836
1484901181699;-2.60968;-8.23366;3.1483753
1484901181702;-2.5929205;-8.1642275;3.083732
1484901181708;-2.585738;-8.087613;3.110068
1484901181712;-2.4253263;-7.9128366;3.1435869
1484901181719;-2.2816741;-7.728483;3.1531637
1484901181722;-2.1571758;-7.515399;3.1603463
1484901181728;-1.958457;-7.3645644;3.0454245
1484901181731;-1.9847932;-7.2664022;2.9233203
1484901181739;-2.0494366;-7.1969705;2.705448
1484901181742;-2.1739352;-7.2328835;2.3989902
1484901181748;-2.2649148;-7.101202;2.123657
1484901181751;-2.2146366;-6.7947445;1.9752164
1484901181759;-2.1428106;-6.457162;1.8722657
1484901181762;-2.0829554;-6.1626754;1.6160861
1484901181768;-1.9081788;-5.9041014;1.6232687
1484901181771;-1.8435353;-5.7484784;1.532289
1484901181779;-1.9440918;-5.755661;1.3096284
1484901181781;-2.0518308;-5.827487;1.13964
1484901181790;-2.2361844;-6.0405707;1.4532804
1484901181792;-2.2361844;-6.0405707;1.4532804
1484901181798;-2.4253263;-6.3111157;1.5777789
1484901181801;-2.6982653;-6.694188;1.6160861
1484901181807;-2.9831753;-7.201759;2.207454
1484901181810;-3.145981;-7.7667904;2.5067291
1484901181818;-3.1603463;-8.23366;2.7269957
1484901181821;-3.071761;-8.293514;2.767697
1484901181827;-3.323152;-8.149862;2.8275523
1484901181832;-3.5482068;-7.8745294;2.516306
1484901181837;-3.8977604;-7.750031;2.0638018
1484901181842;-4.189853;-7.8027034;1.5682021
1484901181847;-4.4675803;-7.9272017;1.2114661
1484901181850;-4.5992613;-7.9128366;1.2354081
1484901181858;-4.4580035;-7.553706;1.3359646
1484901181860;-4.1922474;-6.8426285;1.3742718
1484901181866;-4.197036;-6.31351;1.3814543
1484901181871;-4.309563;-6.0405707;1.3838485
1484901181876;-4.675876;-6.033388;1.1803415
1484901181881;-5.398925;-6.045359;1.2449849
1484901181885;-6.349423;-5.853823;1.7621324
1484901181890;-6.945579;-5.616797;2.3702598
1484901181897;-7.086837;-5.556942;2.9041667
1484901181900;-6.7085533;-5.6766524;3.2154129
1484901181906;-6.849811;-6.009446;4.570531
1484901181911;-6.4188547;-6.6534867;4.817134
1484901181916;-6.0142345;-7.433996;4.7381253
1484901181919;-5.911284;-8.090008;4.6040497
1484901181925;-5.815516;-8.525752;4.525041
1484901181930;-5.45878;-8.978256;4.3478703
1484901181937;-4.951209;-9.600749;4.0916905
1484901181939;-4.3502645;-10.2735195;3.86903
1484901181945;-3.8019924;-10.989386;3.6535518
1484901181950;-3.4620156;-11.822568;3.6056678
1484901181956;-3.1747115;-12.725182;3.3183637
1484901181959;-2.908955;-13.579912;2.7700913
1484901181965;-2.6982653;-14.33648;2.2050598
1484901181970;-2.4349031;-14.918271;1.5107412
1484901181976;-2.5306711;-15.282189;0.4357447
1484901181979;-2.9113493;-15.588647;-0.29448682
1484901181985;-3.2345665;-16.007633;-0.89782566
1484901181990;-3.7469256;-16.436195;-1.316811
1484901181996;-4.225766;-16.587029;-1.5179238
1484901181999;-4.5202527;-16.515203;-1.7381904
1484901182005;-4.951209;-16.328455;-2.147599
1484901182010;-5.4563856;-15.883134;-2.5067291
1484901182016;-5.8945246;-15.164873;-2.633622
1484901182018;-6.2632318;-14.324509;-2.825158
1484901182023;-6.363788;-13.53921;-2.8754363
1484901182030;-6.3063273;-12.885593;-3.0334535
1484901182035;-6.215348;-12.334928;-3.3854012
