1485014459470,-10.6182840,-2.0278888,2.6839000
1485014459511,-9.1817640,-1.1851299,4.9871220
1485014459515,-9.1985230,-0.9193735,4.7548847
1485014459518,-9.1075430,-0.7326257,4.5106760
1485014459519,-9.1075430,-0.7326257,4.5106760
1485014459521,-9.1075430,-0.7326257,4.5106760
1485014459523,-9.0524770,-0.5171475,4.2305546
1485014459525,-9.0524770,-0.5171475,4.2305546
1485014459526,-9.0524770,-0.5171475,4.2305546
1485014459529,-9.0309290,-0.2920926,4.0462008
1485014459530,-9.0309290,-0.2920926,4.0462008
1485014459531,-9.0309290,-0.2920926,4.0462008
1485014459534,-9.0548710,-0.1125275,3.8857894
1485014459746,-8.0971900,-3.8019924,1.6615760
1485014459904,-13.8552460,-2.5258827,2.3343468
1485014459905,-13.8552460,-2.5258827,2.3343468
1485014459907,-13.8552460,-2.5258827,2.3343468
1485014459921,-13.7929960,-2.4133554,2.7964275
1485014459922,-13.7929960,-2.1883004,2.9017725
1485014459935,-12.4594260,-1.6352397,3.1076740
1485014459937,-12.4594260,-1.6352397,3.1076740
1485014459942,-11.7339820,-1.5035586,3.3207579
1485014459948,-10.1011370,-1.2856863,3.8139634
1485014459950,-10.1011370,-1.2856863,3.8139634
1485014459951,-10.1011370,-1.2856863,3.8139634
1485014459953,-9.5337110,-1.1276690,3.9671922
1485014459956,-9.5337110,-1.1276690,3.9671922
1485014459958,-9.2583780,-0.9289503,4.0940847
1485014459960,-9.2583780,-0.9289503,4.0940847
1485014459961,-9.2583780,-0.9289503,4.0940847
1485014459964,-9.1290910,-0.7733272,4.2999864
1485014459965,-9.1290910,-0.7733272,4.2999864
1485014459968,-9.2416180,-0.7589619,4.5489830
1485014459969,-9.2416180,-0.7589619,4.5489830
1485014459970,-9.2416180,-0.7589619,4.5489830
1485014459974,-9.5097690,-0.9074025,4.8195280
1485014459975,-9.5097690,-0.9074025,4.8195280
1485014459977,-9.5097690,-0.9074025,4.8195280
1485014459979,-9.9000240,-1.1851299,4.9990930
1485014459981,-9.9000240,-1.1851299,4.9990930
1485014459983,-10.2830960,-1.4508862,5.0661306
1485014459985,-10.2830960,-1.4508862,5.0661306
1485014459986,-10.2830960,-1.4508862,5.0661306
1485014459989,-10.4411130,-1.4676456,5.0637364
1485014459990,-10.4411130,-1.4676456,5.0637364
1485014459992,-10.5009690,-1.3239936,4.9679685
1485014459994,-10.5009690,-1.3239936,4.9679685
1485014459995,-10.5009690,-1.3239936,4.9679685
1485014459996,-10.5009690,-1.3239936,4.9679685
1485014459999,-10.4506900,-1.1899183,4.8434700
1485014460039,-9.8688990,0.5770026,2.7772740
1485014460063,-10.1346560,-0.0263362,2.1308396
1485014460068,-10.4052010,-0.3351882,1.4269443
1485014460070,-10.4052010,-0.3351882,1.4269443
1485014460078,-10.4147780,-0.2873042,1.1013328
1485014460082,-10.3261920,-0.2178724,0.7493851
1485014460083,-10.3261920,-0.2178724,0.7493851
1485014460084,-10.3261920,-0.2178724,0.7493851
1485014460087,-10.1969050,-0.0311246,0.3375824
1485014460089,-10.1969050,-0.0311246,0.3375824
1485014460090,-10.1969050,-0.0311246,0.3375824
1485014460093,-10.0628300,0.2274492,0.0622492
1485014460095,-10.0628300,0.2274492,0.0622492
1485014460097,-9.9526970,0.5626374,-0.0287304
1485014460099,-9.9526970,0.5626374,-0.0287304
1485014460102,-9.8473520,0.8403648,-0.1053449
1485014460103,-9.8473520,0.8403648,-0.1053449
1485014460105,-9.8473520,0.8403648,-0.1053449
1485014460108,-9.7324295,1.0127473,-0.1053449
1485014460109,-9.7324295,1.0127473,-0.1053449
1485014460111,-9.7324295,1.0127473,-0.1053449
1485014460113,-9.5672300,1.1827357,-0.0454898
1485014460115,-9.5672300,1.1827357,-0.0454898
1485014460117,-9.3230220,1.2258313,0.1268927
1485014460119,-9.3230220,1.2258313,0.1268927
1485014460122,-9.0620540,1.1875241,0.2753332
1485014460123,-9.0620540,1.1875241,0.2753332
