1484999143435,-4.5513773,-2.3463178,4.9871220
1484999143460,-10.7140520,-2.3319526,0.8092402
1484999143487,-10.7691190,-2.1930888,0.6655881
1484999143489,-10.7691190,-2.1930888,0.6655881
1484999143491,-10.7691190,-2.1930888,0.6655881
1484999143492,-10.7691190,-2.1930888,0.6655881
1484999143493,-10.7691190,-2.1930888,0.6655881
1484999143494,-10.7691190,-2.1930888,0.6655881
1484999143494,-10.7691190,-2.1930888,0.6655881
1484999143498,-10.7691190,-2.1930888,0.6655881
1484999143498,-10.7691190,-2.1930888,0.6655881
1484999143500,-10.7691190,-2.1930888,0.6655881
1484999143508,-12.8377090,-1.8100165,-1.1994951
1484999143514,-13.2519060,-1.8962077,-1.4963760
1484999143517,-13.5368170,-1.9273324,-1.7549498
1484999143520,-13.5368170,-1.9273324,-1.7549498
1484999143522,-13.8432740,-2.0207062,-2.0135236
1484999143524,-13.8432740,-2.0207062,-2.0135236
1484999143527,-13.9941090,-2.0781670,-2.1787236
1484999143531,-13.9677725,-2.2002714,-2.3487120
1484999143533,-13.9677725,-2.2002714,-2.3487120
1484999143536,-13.9127060,-2.3965960,-2.4995465
1484999143538,-13.9127060,-2.3965960,-2.4995465
1484999143539,-13.9127060,-2.3965960,-2.4995465
1484999143542,-13.6852570,-2.5929205,-2.5426420
1484999143543,-13.6852570,-2.5929205,-2.5426420
1484999143547,-13.2255700,-2.8012160,-2.4205380
1484999143549,-13.2255700,-2.8012160,-2.4205380
1484999143552,-12.6988460,-3.0023289,-2.2074540
1484999143553,-12.6988460,-3.0023289,-2.2074540
1484999143556,-12.0667760,-3.2513258,-1.9416976
1484999143557,-12.0667760,-3.2513258,-1.9416976
1484999143570,-10.8074260,-3.6774938,-1.2449849
1484999143577,-9.5552590,-3.9863458,-0.4046201
1484999143580,-9.5552590,-3.9863458,-0.4046201
1484999143583,-9.0764190,-4.1156325,0.0574608
1484999143586,-8.6694040,-4.2975920,0.4932056
1484999143588,-8.6694040,-4.2975920,0.4932056
1484999143591,-8.2504190,-4.3885717,0.9361329
1484999143594,-8.2504190,-4.3885717,0.9361329
1484999143598,-7.9583263,-4.4532150,1.3670892
1484999143603,-7.7332716,-4.5058875,1.6998832
1484999143606,-7.5944076,-4.5226470,2.0781670
1484999143608,-7.5944076,-4.5226470,2.0781670
1484999143615,-7.3932950,-4.4651860,2.7557260
1484999143617,-7.3932950,-4.4651860,2.7557260
1484999143618,-7.3932950,-4.4651860,2.7557260
1484999143620,-7.3932950,-4.4651860,2.7557260
1484999143623,-7.2879500,-4.3598413,3.3638535
1484999143626,-7.2161240,-4.3598413,3.3638535
1484999143631,-7.1395097,-4.3191400,3.5889084
